video ID,uploader,age,category,length,views,rate,ratings,comments,num related,ap,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29
nJ1K74AHG10,PwnageTutorials,1216,People & Blogs,328,2103,5,10,15,20,13,d2VMjJOZYVE,I1ufqiMAkv8,089CE-ccsHw,s1n79tHHvBI,PDVUhFfazW0,yoAxKilSZQ0,FVqvB2LE7ZE,tZV9yS4kjH8,wDIPFZs7-hA,NqgyKOXzNZ4,EBfO3IpBkYE,h0Iqto81fHA,H9yrs3pGQ_A,LElo8ScLy6Y,Z7kOYedLADo,KpN6Ss1qr5c,XHYm0-5mmSs,4_9Db-CPLoA,iHSX3sLkVKw,bVpPoD4wvB0
d2VMjJOZYVE,neonemu,1221,People & Blogs,128,1113,5,11,8,20,9.2,5VPvk8Q6GQ4,ryb9kYoTwoU,nJ1K74AHG10,s1n79tHHvBI,PDVUhFfazW0,WhB3JB-MzrM,Xxbzriae400,gFYiY_5a-7g,NqgyKOXzNZ4,H9yrs3pGQ_A,wDIPFZs7-hA,KpN6Ss1qr5c,I6TlNtprEOA,XdqAXbOTnOU,LElo8ScLy6Y,anqQXpJ9gtQ,bVpPoD4wvB0,089CE-ccsHw,4_9Db-CPLoA,7H4gEsV5DwI
EBfO3IpBkYE,PwnageTutorials,1213,People & Blogs,306,558,4.2,10,15,20,13,78DoxK1K1b4,089CE-ccsHw,ecUecvCr91Y,XdqAXbOTnOU,LElo8ScLy6Y,tZV9yS4kjH8,4_9Db-CPLoA,wDIPFZs7-hA,PDVUhFfazW0,NqgyKOXzNZ4,VilUregzvzo,lg0ZhlDGZkg,pofksVkbeyU,5VvvjkPgYJI,H9yrs3pGQ_A,t3Lb31w3HOo,Z7kOYedLADo,FVqvB2LE7ZE,d2VMjJOZYVE,nJ1K74AHG10
kk8h8FBnV2I,gtogames,1116,People & Blogs,521,2856,4.67,18,37,20,29.4,SAK489IhTHY,c_OD2cN82lo,HWQpU1RA3oU,iMcqLHer9s4,UatzGmjRU84,TULlMNLWlZ8,dWRIZP-a7tg,1mM1GJch_2U,OuQ6A2IuEk8,hO0hDh8rZkg,HxNxKKpSHTA,40aR7pUuf1Q,HeIue1cIQ5M,AxAIAqM5TVk,oKTSNYNtU3U,UUohoZgJXAc,KigWufSGtuI,2rksAiNRW6I,ZkBZeDXsArY,vzVeWiaAd8Q
h0Iqto81fHA,SevenDaysVT,1219,People & Blogs,131,446,4,3,5,0,4.2,,,,,,,,,,,,,,,,,,,,
-VgXZzbuCXw,thepianobros,1226,People & Blogs,33,585,3.5,2,17,20,11,uv88KTCNhu0,xhasW6l2N9w,U6mgA3zzcNo,3jBT_ulhQDs,4JH52fmj6Cc,nAz1OGv-x2A,bvdIN_4q4CA,gY0O8T9vfLQ,Xyr50HFNe94,GORpC7cBujs,fYa87xn1My8,TqU3dxAxITM,FXAjUMEzPVA,RHEChXOf2R0,Yd55MAePCcA,crqL2Uusgpg,xsHyKMOGVKY,SWtXEqx1sW0,YH3vU5i6BmQ,XW2mSEakv6c
bfzqFevrMUQ,mmbrennan,1219,People & Blogs,81,96,5,1,1,0,1,,,,,,,,,,,,,,,,,,,,
kATn9F83QJI,HSUgrad03,1212,People & Blogs,128,51,1,1,3,0,2.2,,,,,,,,,,,,,,,,,,,,
hqZ_ffKxyJ4,greggh,1218,People & Blogs,233,153,0,0,2,20,1.2,bBP-QYrwnO0,wdI_R0LwjKo,RI_8LCH0dLo,4FRk-KSw_g0,PjUkqKEvjNA,nTm43scvkks,-YKfjed9ei0,lrAuCSJhB0I,MkF6bj8PMkE,8MljyZ070JQ,fZT0Jb7Aeyw,EzhjoUM7zPM,ZzD7-P2tKqo,UvQZWpVBNo0,RuvgseO26EU,w9b75oLZTd8,lui3DIzQW-A,n6nzB1kj920,Gy1LDaKe5uo,stFJ_JN__dQ
-YKfjed9ei0,greggh,1212,People & Blogs,317,148,0,0,0,20,0,O5w5pChwRCo,PjUkqKEvjNA,0Poih2AqG80,wdI_R0LwjKo,bBP-QYrwnO0,w3p0ySm8OjA,4FRk-KSw_g0,MkF6bj8PMkE,UvQZWpVBNo0,HlVzIvy70d4,VvnoXobyv1g,yvEG0dCte8U,zBAUfNih1LM,stFJ_JN__dQ,UaK4N-C5v-Y,R6QuzulF0p8,SZ-aD7xmLKo,RZzea1QtUsc,B7z_nvMja6o,UhKH-7T4nA4
0Poih2AqG80,greggh,1212,People & Blogs,243,102,0,0,1,20,0.6,wdI_R0LwjKo,-YKfjed9ei0,PjUkqKEvjNA,bBP-QYrwnO0,UaK4N-C5v-Y,O5w5pChwRCo,4FRk-KSw_g0,B7z_nvMja6o,hqZ_ffKxyJ4,MkF6bj8PMkE,zBAUfNih1LM,8JcaJkATvss,0pKd5XWs2EY,wPy7-s-qxgU,m2gVUHcqE9k,92euR_4PH-Q,I6ns6LuDv1o,S4jffG49B6Q,y7KXQUMPks8,PVKSfwfy0h8
RuvgseO26EU,ScottLewisNJ,1233,People & Blogs,611,148,5,1,2,0,1.6,,,,,,,,,,,,,,,,,,,,
XHYm0-5mmSs,vmc1010,1216,People & Blogs,59,253,5,1,1,0,1,,,,,,,,,,,,,,,,,,,,
R466YBwhu0g,MyFabernet,1202,People & Blogs,560,401,4,5,1,20,2.6,z26Z2YHZFiI,q1U0Yu41tD0,Bw-wjDN3kOY,a6m4zzp0t9A,Bxmd5vyjRks,uUzKM8oTYIE,bENY4I6cSaI,d-BFag_9p4E,1_4KegF_e2Q,-nT69nFAoS0,dDAiFpQZSDE,ZZOycT9jwRk,YVnZtPBfJjE,GTZZr-cusKI,WLxWs3-GcM0,7CitSWMJVKY,ieeDfNAXqE4,brIqLBaBQXg,Qad3pum8BCk,d3QYfVNCiis
GKcsWfUt6M4,MyFabernet,1249,People & Blogs,10,27,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8x-tSpX4q6c,Onision,1249,People & Blogs,203,3539,4.58,138,238,20,198,0to1HDxtkM4,cAdhgiGh2Ls,W3QnoXUfmMk,bfBO6w-wUqU,kZp7zFI-anQ,mWP8LHbY3gQ,wg5qEBrEKhM,8LzNQw1WIxg,4ivJNSzRs7Y,jzKES7aPgX4,A4tD-ZZ75W4,pl47jSzteV4,SkllVWb994w,gmaEQB_EmCM,A8ykVdwHiGA,Ev0PDGU9ymg,7JWrTKMIKSk,-RNzjnx2LQg,CshQgCU4B6U,LWYB4PlM2Fw
V0e30yarfHU,paytotheorderofofof2,501,People & Blogs,455,51554,3.65,412,475,20,449.8,9UEmAXBj1IQ,LKWKDV0m7sY,YO4a2tNQYY4,LfqsvUhR8FY,SwqynmqPPLA,O8JmN_-oudY,apRRIQjXxcM,H4jcBBPQoFM,TOMl1jd8Vqw,Guhy-oIf4Fo,rXAs_OZqnTI,2pgrWaMTHRo,XNZzMPDb5CQ,qMa50B1VDJA,Nn7CJ_lPBpA,HaKQmGgFFmQ,elvGKltuu_M,X0_hPjz2Gks,fL6VOMDZVbo,9zjwIaIqO5Y
8zHs3PY9K1M,snowbluntaholic,901,People & Blogs,91,209,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
g6WODxVFtW4,Umweltfreundlich07,1033,People & Blogs,51,737,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
l9l3iXy6I0A,lichtstar,828,People & Blogs,410,1393,4.2,5,0,20,2,MTNmrjqLyCU,oe0Jhbf_m4A,_DjYGtsVkd4,mx4N_bZ7nRo,FMMKSDhdwoE,FrvKGRwVWmg,wzdKxLU9eME,7WF9jHfLUWA,tlBUINKy988,Jsxtnxwdstw,osVa4Gz96QU,-psaOc_c0Xw,dIfHUlGO0u4,thpyUHLDiuc,iYaAzunCTqA,A84rONkg86k,qFkKHtqxjns,S47ZKa3s4bg,nvu_b-cZjfU,-nWg1ugKJQs
wsZINtUhY_I,fivemanband,1098,People & Blogs,643,287,0,0,1,20,0.6,3O2ZGcAwy6g,eFIIfS8NAV8,I4LwPMDs_Ls,KvRIWY6Dup8,tg7BvrsqOpc,s4DYEVvuB7o,D2tshd5Uf3Y,Zf-e5ZDfxfU,C5J2sfJFs98,AD0lKZaCIxk,YeDAB3XVt8c,mzG5FcDhZXI,KlVI2_zjguc,b_xwuN-C7Aw,gsR4rjvdZJI,QRNKQ8l_p2w,2eXOP7WUB8E,ObWvUt2cXyI,Eo5p-lyq9jo,QFk-3dlnjws
oggQwrVC5Z8,kissthesky894,1075,People & Blogs,185,152,5,1,1,0,1,,,,,,,,,,,,,,,,,,,,
SvbxAT8I2i0,JaciG83,900,People & Blogs,42,4488,2.5,8,5,20,6.2,hqNwEUkbhd0,yo57N_eu-nI,yHlAcASsf6U,t8nUf611WRk,wzg9DlIf_cc,SPzh7G1aqNI,7e89FUMkiAM,2vSFfH3V2XQ,t-g1q28Ue78,WnDKOc0Ag28,1yQ0SBPfZIQ,DRgK8pM48fQ,fazPiaHvFcg,aNNHUguQxAQ,1tKNs6asAM4,mpbbyTNvaDI,yqCGlY9i5nE,NtpbOTiPbNk,K3-bgw_2dyg,bf56uq5oMMg
bf56uq5oMMg,ducklady9,857,People & Blogs,49,1019,0,0,0,20,0,yrruNuJSYb8,yo57N_eu-nI,yHlAcASsf6U,2vSFfH3V2XQ,1tKNs6asAM4,fazPiaHvFcg,wzg9DlIf_cc,Yp1wUodQgqQ,DK3tyk9m9yU,t8nUf611WRk,DRgK8pM48fQ,SvbxAT8I2i0,K3-bgw_2dyg,t-g1q28Ue78,NtpbOTiPbNk,fDQVZqb2yRE,nqf38WReSCE,6355_ad6sLI,dumolLDfWw4,OCJ7qnZ--AA
1llkE4SV1zY,gizmobozz,907,People & Blogs,302,12192,4.58,19,17,20,17.8,IRlBuZsScho,cuzn8wh8Fys,60QY11WkDPw,MTpGmiDg2XE,aC-KOYQsIvU,_cGcVop3Q6w,0Ij1lGLOosc,XuRPZIK1LYQ,WTCkVh9CWT8,nc4UwHPQTEw,KaOGj7-VG8U,hmJByvzNCe4,OCJ7qnZ--AA,ZaKIc3FvCvQ,1eVFONh_5OM,jqPXYcXHzBI,5GWhOLorDtw,f0fGGDtghWk,-YpTDbOFcrY,-n3StTJ-YRw
QVa0geCGh7Y,snpdragn,1102,People & Blogs,103,133,0,0,1,0,0.6,,,,,,,,,,,,,,,,,,,,
N9rfRc7K_Ls,RockyFan1965,1154,People & Blogs,45,906,5,3,7,20,5.4,PhLCnzePIaw,WNxJQUlYBsI,YDfuHQBgFZ0,2ip_8ovuvBw,oTugjssqOT0,e_2NAM4jWbw,jwLcowI5h-c,1iP7xr6ig-s,t-RjIh5KrDM,F87yvlDWzUs,CDIf4D4SQFo,4rEIGj65uW0,_8kUTUIveyA,6JN0L7JiEmY,utwFZsSFke0,wVFmFof6aXg,kv1SCw8C4Xk,NQ7zeZrAAkc,kjZwhcWY-KE,BaD1TsjGR0w
jwLcowI5h-c,tech4evernow,1167,People & Blogs,81,2656,5,3,1,20,1.8,KSx-AB4JhvQ,Woy4OvZeEwY,ji5_MqicxSo,1iP7xr6ig-s,CDIf4D4SQFo,4rEIGj65uW0,F87yvlDWzUs,e_2NAM4jWbw,pWIT8x4b4gU,JdEgcTE4i24,i2HWTrDTsv0,Wna9muuqi-U,RcYv5x6gZTA,PhLCnzePIaw,wVFmFof6aXg,2ip_8ovuvBw,WNxJQUlYBsI,Cj-jzlOkgUU,R9ya9BXClRw,BODHsU3hDo4
5O8FvH_k2k4,NStone137,1167,People & Blogs,461,27621,5,32,5,20,15.8,BZbOQqtDAW0,CDIf4D4SQFo,i2HWTrDTsv0,KSx-AB4JhvQ,JdEgcTE4i24,R9ya9BXClRw,wVFmFof6aXg,e_2NAM4jWbw,1iP7xr6ig-s,Woy4OvZeEwY,4rEIGj65uW0,pWIT8x4b4gU,RcYv5x6gZTA,9avYnLwE6PY,Wna9muuqi-U,2ip_8ovuvBw,jwLcowI5h-c,F87yvlDWzUs,oTugjssqOT0,hKRgLvmamUY
JdEgcTE4i24,TimeMagazine,1185,People & Blogs,307,33125,4.98,93,20,20,49.2,BZbOQqtDAW0,CDIf4D4SQFo,5O8FvH_k2k4,Wna9muuqi-U,wVFmFof6aXg,RcYv5x6gZTA,Y9O0eYUuBeQ,1iP7xr6ig-s,6JN0L7JiEmY,_8kUTUIveyA,JwQW8afmqUQ,oTugjssqOT0,YDfuHQBgFZ0,KSx-AB4JhvQ,utwFZsSFke0,7bD9pBExomY,vlOkTGv1PHQ,6EvhkBUnxeQ,ATiyfX1I45I,ji5_MqicxSo
pWIT8x4b4gU,jimakob,956,People & Blogs,235,74334,4.77,81,45,20,59.4,3VkSH9lEeOY,BZbOQqtDAW0,pLLlcoYtLGw,_8kUTUIveyA,ji5_MqicxSo,wVFmFof6aXg,CDIf4D4SQFo,hwD2nE5MUrY,utwFZsSFke0,4rEIGj65uW0,kjZwhcWY-KE,RcYv5x6gZTA,Woy4OvZeEwY,5WNT8jaaWMQ,qbtuEpVJRsw,ePXlkqkFH6s,Zj1SSW94FB4,F87yvlDWzUs,oTugjssqOT0,Meb_-wVop8I
xKPkLgR9w-8,Rick0919,1162,People & Blogs,619,1253,5,1,1,20,1,Cj-jzlOkgUU,teoB65BlGis,4rEIGj65uW0,F87yvlDWzUs,ji5_MqicxSo,e_2NAM4jWbw,BZbOQqtDAW0,pLLlcoYtLGw,pWIT8x4b4gU,kmIy7NCSWj0,Woy4OvZeEwY,jwLcowI5h-c,CDIf4D4SQFo,kjZwhcWY-KE,WNxJQUlYBsI,KSx-AB4JhvQ,BODHsU3hDo4,l4px3hKZ1X4,O8v2d8D4AXk,U7JeZGnaxx0
RclQDjn4UHQ,warnerbrosrecords,1248,People & Blogs,211,23178,4.69,42,17,17,27,_ATPpXEyH0U,HIRNdveLnJI,YzIAYszH_X4,U9Ch5LTJhS0,_owdLUjI54o,yuFI5KSPAt4,aQRLSBUNupg,BdqpceBvm6g,wcMX-tXntS0,9Vj4Da18s-g,7lL1CW140FQ,NQ-XFR9marg,L1_CcySUVFM,K7O6AWwLyAk,unlcQ_caZrk,Wr7zl0jwDZA,SQJOr3cXul4,,,
l9R0gd04aO8,zhangyingfeng,989,People & Blogs,490,15836,5,9,2,20,4.8,HoSccncEIO8,ji5_MqicxSo,sgZx1Zyq8uw,DzSWWTlqsAw,leoTYQDDB_g,mSrYhRi5WNI,SzRudKOtl-o,pLLlcoYtLGw,actzm5fI0d0,WylmEJ96Kpc,srKyxqp6m2A,xj9Wt9G--JY,eMkOngoALas,1wSW9dupT8w,pWIT8x4b4gU,b2bXR4LdoW8,2bJ0EGK4R4k,cgdbOxzYshE,oHdf3VWhgdI,iLTdqaBY9So
vwYx8F-bf4o,incacraft,1226,People & Blogs,610,342,4.67,3,0,20,1.2,ybVFkoaA_T0,WRogkZLnimQ,ji5_MqicxSo,lMCsVuT_XEQ,v_FrQ7IyjjU,1o3FhXg1XTU,QKK3XqGy8d4,9Z_7oVPdaJs,fnSaaPdu7l0,kEguD49Dhuo,I6ckbG5MNNU,o7Itt81HXts,hKRgLvmamUY,6uTnwvtlGQo,t0rq30xK2GM,w5whbrO2u_A,oTugjssqOT0,SUcl1qFsQgE,RcYv5x6gZTA,6sRPfSFIJoM
80oCak3q9_w,Thanoiser07,1256,People & Blogs,610,217,5,2,0,20,0.8,ji5_MqicxSo,1R5CcN1zbjA,l4px3hKZ1X4,g43X8_IzdvQ,IoZQQ2XqElk,a4g5fB6efU8,QWnRSWkyOCw,5VDYskQHI4s,j0MGKsx4iPE,ywu7Vu8Hko0,4nBzwmbP6FQ,TWBVyXWW9dw,UdoWT8TYOlU,AEA7rZonyIQ,7tY7cqBmFaM,zL5KPfRy8DU,yTMoqRUjJLo,xAzYsEk0nHo,m81IR7JyvEo,vmL5-zLu3RE
8sU4k9owlv4,BexterzzNY,1185,People & Blogs,47,132,0,0,0,20,0,XZA6wRu4w2o,mnZok0Mv62o,oBFCDAEcBcI,k1mHeZujF_I,rHfEBkTB5bg,aN6Hyz_bXc4,bdSotfJ0LSQ,q7nY0vtNJes,VROGrhcmQkM,0j3jYQOG5Mc,pI3WpLMx3NU,_xHUpO56gpA,KFoaCCQfsjE,hJ1lSjxQVRM,PaPp3vMmLWo,hfEB30ERVX0,ush2qgAyONY,9WMPcaHxCSs,dJwWidnoWjg,I3wiX5Ftga4
KFoaCCQfsjE,BexterzzNY,1184,People & Blogs,53,53,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
pGYaAr0m1F8,TheTruthFactor1,1180,People & Blogs,257,105636,5,1,0,20,0.4,jN1wIBQY9JI,LEn4AGbESjM,BDh9yJkzec8,8ZzBoTGyLM4,RZiM4efzF9U,fGZkITYqnbY,hD62u3KMDWc,gV_geM4eQbA,nJ31iW1WYZo,0CHfVf4B4Yw,pBY0RKBK294,UbP3l3Oj6Qk,9UC134c_SU8,PZDpJ06skzE,BxovoNevMt0,Aez1cELgRE8,sJs2uZJX9JY,VsAg_yodQtU,_uBmc6rJKuo,plfXmt-ZNfw
VznekkPKUoo,queenyjane,1098,People & Blogs,54,47649,3.75,4,4,20,4,kv5j9DIfrm8,alSspbeTisE,TxLDUFCFWqg,9m9wWHiCE3U,N-QCnagcqhM,q4hmTgUnDcc,Pz7Cjyijf4I,A6EwJyYVtD4,nhH2o-hDDuk,fwjvpAwXFc8,cpgWzVYhHBg,KIiLVWfMTwE,eOZ7H2tb7-0,Kgd2hVhVFaU,TLTx-LZX3XM,AHw8HL6ri_k,DQzZ92STt4Q,uvmAeqWqB_E,tXeOzAd7ous,sJs2uZJX9JY
wBvnEsocMMI,mickmusing,1025,People & Blogs,182,3192,4.89,38,38,0,38,,,,,,,,,,,,,,,,,,,,
PFSlhfPlp-c,Benjamin82watches,996,People & Blogs,610,5785,5,1,2,20,1.6,TLTx-LZX3XM,AZZfnVeAEwU,9Pma0ixU-Oo,yus84xen3GY,EUrttfO0krM,3dPJASpulkE,BnDt26ebBi4,2UgcJ0ZJv2w,cceo_THpRI0,yd3JGhuMmrc,Ar7jqiYfojk,sEK6eq7L_zk,_pdmJFZSqbg,7H7tfuw1XNY,BkzHyQAE5gU,RuH-t1q2hAc,4Zaya0oCgcs,zdjRMGspo8Q,UuSYFmL8RoM,zr2wxtwcMWk
wijl26xeNfM,bbesli,852,People & Blogs,210,1621,5,2,1,0,1.4,,,,,,,,,,,,,,,,,,,,
McoOHthF5A0,williammunny9,927,People & Blogs,108,362,5,3,8,0,6,,,,,,,,,,,,,,,,,,,,
63rhO5jkeUo,DchozN,1076,People & Blogs,200,3316,4.31,16,32,20,25.6,8UmTw5vhaXE,ndCAmUr9dXY,RN_oMzprltA,X-Qzw6sGLio,owZ8Kou598U,M17ly83hQ5Q,3MYssJKDl40,x9CAqyOJe2k,NpO0SCHWp5g,otYowt240Q0,z5Plj1jJ7i0,ff_4YKbS1AU,Deqvbrm6UYc,XncpHkemYEE,2g3wgEw3ofg,_F3vCPw2wKo,QFD-0KFP32k,Oro28yg7W74,QIiD0ZVhbC0,9rKqXdIRK18
cdTVcFo2EQw,googletechtalks,1170,People & Blogs,3048,9177,4.82,39,1,20,16.2,R07_JFfnFnY,f5ufIveIEKc,KtHFjze9X14,KYUay3dCWBc,IZTuIJ4g694,K7vna8raRdc,UcN_OFXjwW4,B1y9ysYNCKE,eo8toa2FKAk,_K-4mVXWfdc,hFSPHfZQpIQ,KRBR4W8ft2g,oEkJvvGEtB4,iHsYhORsQPo,A2dwkZ8-PDE,8mwKq7_JlS8,vRCub6Xxng0,xO0IBAm0Dko,T3N5IGSx-bQ,3xKZ4KGkQY8
E86bp_6QKvM,GAldebert,835,People & Blogs,71,226,0,0,2,0,1.2,,,,,,,,,,,,,,,,,,,,
lQzIWKeJ3WE,jonybravo1000,1148,People & Blogs,57,138,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
yyaZCv-r4Ys,alvesclaudia,1253,People & Blogs,112,202,0,0,0,20,0,h8guFRljPxE,DZIK15ZFtD0,wMIvxuvSU9M,J-mpF5xWj1s,fF8-qfVmfA0,lAtFAy6DoSk,cJMjzRSYsHk,FUOkjtItJ2k,Ns2-8XHIg_o,SJA8FXBdtb4,Qezbtj6XKbw,lQzIWKeJ3WE,wmn_bl8ZeSY,VjWzBssilH4,lZQhbNZpdmc,W7eXfnCn3As,yFi8aYLbUlQ,VOEA3VjTmvU,RzLh1mGDCvk,u5qCcCLdiH0
SJA8FXBdtb4,claydavi,1254,People & Blogs,102,1684,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DZIK15ZFtD0,tiagomonfort,1253,People & Blogs,220,29,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
_7GNVYxstC8,danny2074,881,People & Blogs,55,4224,0,0,1,20,0.6,4jbkRGPxvaM,tAdmayCARK0,hh0nVc0NYTE,_l0hct0xvSE,YaksHnan-0A,xNaX66N_eGk,agPMMLqkXGg,6cH_WG2xakc,VdJUe99KFiU,xVwWEfIvrSA,tp_LMf-Gwwk,Set_9gUv1Uk,GvIAVIqzQHg,2MqHPhYHmN4,7S2RAgEuEiE,sBm23FN76Xo,lWyO7uJdGQA,7J1sfAFPOpI,knBW_t0fABo,o9Hb2to5lK0
ZbdTNtbSpO0,mazinhow,541,People & Blogs,84,11094,2.33,3,1,0,1.8,,,,,,,,,,,,,,,,,,,,
BtCjCJyP380,smirnou,851,People & Blogs,374,17265,4.08,12,3,20,6.6,THeVCCKy3Ec,LvvDdfgrL0A,2QoT1OuGHR0,zGNY4GUW_UE,iLO-d2liVAM,XWrX8MlxkQE,0VvcjZa6eGM,78Hd5B9UW5Y,Ua4B2JRbEU4,NKQhc_Y2rQY,JrzHNkDCK6U,iX-nzxJax_c,rLxul_bym_Y,v5w0mdgURvU,LnUmUV-26GE,4x4IHkqQyOw,kyyZaJag2Fc,YY005Urz_Gg,DsrlHhKWOK4,WViBM46-C5s
cLQC0VlBWOU,lauren9748,1242,People & Blogs,38,1143,5,11,5,20,7.4,MetSd4YcvAQ,K0q0RIlMLgQ,e6QLsZI18LE,2hMZni0jtaU,b7A3tp69cZI,kSkoiW-Wkbo,sBwU1fqIIC4,J4frKAAGhmo,WH_AzmsIsyg,xx8y5RbTK4s,rO8wJGTAGL4,3n8gxEwLx0w,FavACEnjtq8,tqrlOt3eC9E,-ZUHiFq1w0E,vlkb1zlRywU,MU4y8Z1C5Tw,idvogyWIMhs,Qssy7qeupCw,99ehgvDYjbk
FavACEnjtq8,rainb0wg3mz,1243,People & Blogs,159,952,5,5,3,0,3.8,,,,,,,,,,,,,,,,,,,,
kSkoiW-Wkbo,anakrousis,1242,People & Blogs,180,1039,4.94,17,8,20,11.6,xx8y5RbTK4s,cLQC0VlBWOU,WH_AzmsIsyg,tqrlOt3eC9E,2hMZni0jtaU,nY_xRVKzcP0,mtHFZ6zcvi8,b7A3tp69cZI,K0q0RIlMLgQ,Qssy7qeupCw,-ZUHiFq1w0E,1SBAfhECUtQ,7ZL9VxZQFBs,MU4y8Z1C5Tw,jetJ26wLRbA,99ehgvDYjbk,G8154uy7tKI,bkLI4yTgQa8,gyZburiajqg,ioVEEmDkx0Q
MetSd4YcvAQ,lauren9748,1242,People & Blogs,78,818,4.42,12,4,20,7.2,cLQC0VlBWOU,2hMZni0jtaU,xx8y5RbTK4s,K0q0RIlMLgQ,WH_AzmsIsyg,e6QLsZI18LE,a2fosCqTFRU,mtHFZ6zcvi8,sBwU1fqIIC4,tqrlOt3eC9E,3n8gxEwLx0w,nY_xRVKzcP0,tKNDmpjjadg,rO8wJGTAGL4,idvogyWIMhs,b7A3tp69cZI,526MMTXIRlI,-ZUHiFq1w0E,RJxTqvHbSac,FavACEnjtq8
2hMZni0jtaU,lauren9748,1242,People & Blogs,100,862,5,8,7,20,7.4,MetSd4YcvAQ,cLQC0VlBWOU,xx8y5RbTK4s,e6QLsZI18LE,WH_AzmsIsyg,rO8wJGTAGL4,K0q0RIlMLgQ,b7A3tp69cZI,kSkoiW-Wkbo,FavACEnjtq8,a2fosCqTFRU,sBwU1fqIIC4,CaBzs66X-oI,tqrlOt3eC9E,ImH6ZyKCCc0,-ZUHiFq1w0E,idvogyWIMhs,J4frKAAGhmo,7ZL9VxZQFBs,nY_xRVKzcP0
7ZL9VxZQFBs,rainb0wg3mz,1243,People & Blogs,337,1274,5,7,13,20,10.6,xx8y5RbTK4s,J4frKAAGhmo,FavACEnjtq8,fYR6T3A-eqE,N4BWiZaFFy0,hSoO8_H-HrY,e6QLsZI18LE,tqrlOt3eC9E,DRPtuS9cSR0,vsCOnyJbuDI,tKNDmpjjadg,v7gfmXdYYkk,tQ3JmQm6zsI,mtHFZ6zcvi8,b7A3tp69cZI,iXFMSsW74o8,tCpJMM_dOXA,VyeVGqRj6KA,R_mfFSlyxYg,uYU2fN5tvas
fYR6T3A-eqE,samanflexible,1243,People & Blogs,30,1277,5,2,3,20,2.6,FavACEnjtq8,tqrlOt3eC9E,lIRawBfwJMY,eFCsX3NQWgQ,tCpJMM_dOXA,21pWyPup7ds,v7gfmXdYYkk,b7A3tp69cZI,N4BWiZaFFy0,xx8y5RbTK4s,mtHFZ6zcvi8,3cgPs4Gc7j4,VyeVGqRj6KA,hSoO8_H-HrY,orm30TI0myw,iXFMSsW74o8,J4frKAAGhmo,1ou8Ser0jKE,QwDpzyTubZY,KPTz3sYY5Xw
oE8b5BG-5tg,waitEveryday,1203,People & Blogs,163,5656,5,2,2,19,2,R1JsvVWTkv8,8bpVutcyEJA,VCGr8FwBV-c,wUZuV0xce3A,6WDiumpnRfo,e-LOtKIIKcg,dDnrLv6z-mM,vi_6UuMlr_k,eoaGE-tkvRc,AQmK-iddX7A,nIHP9o6X6D8,joil8x0z5sk,nKpgU8auUSU,r35OsSLfy5o,T0zVbnQa_IE,jTUsgvfwbDc,dtZzMl377h4,UOpcPfAarjY,FiQJ9Xp0xxU,
hoJmGpxJikU,theshortaznswimmer,687,People & Blogs,10,6361,2.2,10,16,20,13.6,YM9H16wqc5E,inJc1iRleGc,8WLe_2mkFxM,79RJLWLsQvU,KdybfykJER0,VMcz3TmR55M,wD_ErmFtnaA,6lgRBCfEPRM,pUPrVRl8I0s,u9fcv-fNqSk,crpIykBtK7g,lcsqPshaqik,VjAjsM9P-fc,ZS6c_V8bWhA,kROC2Ax1m9Y,3zpmoEUAWTI,xIP4H_Fbxdk,1EPRnw3g2bA,jlT88A6FmsU,SNwFbXg5uFQ
m5pROZPc3aY,vinlia,838,People & Blogs,206,2249,0,0,4,0,2.4,,,,,,,,,,,,,,,,,,,,
vTmab7KDauo,SfourX,854,People & Blogs,22,2674,3.08,12,12,20,12,Y3IuUfhWjUc,4MaTIxSg8FY,YHq6gHZMfjg,1jZh6NkwEsU,Y9RWohSAFg8,htIgTuglhMk,AIz0kZgUBTo,crf1YxvaJi8,r4mpG-qs-a8,ocWcbFKGHvc,BHd6n1r0Jss,cDbdgT47bMI,jxwE6LNYJCU,jzjnWnhhOlE,fXF4m1M7oCM,xcihtm9B1Jg,L-3icy7xPZo,4GCiP_nfrdw,WfnwAUo5_8w,nPKUcuNJssI
R-VCBbQgWlU,EgyptianGumbo,967,People & Blogs,525,15290,4.8,30,13,20,19.8,Ydj9SApBPN4,mkNVCrc3Hyo,kptvzyB50eo,uVmPgEE-0d8,B04OBNYiMfY,EKiRZYu1I5A,ZSov9CXvIHI,qK5Y4awOibs,VfT54Xe0sek,gP0quI7xKDk,8mrv2qlDgGc,I6C079CyfTc,asjQAg4nf3o,sgjEdHl8UaI,4Z4fic7NvE0,jivNz_i9QTU,2WhOCl9tQco,VUKgDTYkC8k,0dCk4BERolI,p1kbNmBYxdY
